date_date,Product_ID,Count of purchase
7/12/2012,P00050942,5
7/12/2012,P00051042,10
7/12/2012,P00051142,36
7/12/2012,P00051242,3
7/12/2012,P00051342,1
7/12/2012,P00051442,173
7/12/2012,P00051542,4
7/12/2012,P00051642,63
7/12/2012,P00051842,27
7/12/2012,P00051942,31
7/12/2012,P00052042,13
7/12/2012,P00052142,18
7/12/2012,P00052242,22
7/12/2012,P00052342,3
7/12/2012,P00052442,14
7/12/2012,P00052542,24
7/12/2012,P00052642,84
7/12/2012,P00052742,16
7/12/2012,P00052842,134
7/12/2012,P00052942,17
7/12/2012,P00053042,52
7/12/2012,P00053142,8
7/12/2012,P00053342,35
7/12/2012,P00053442,7
7/12/2012,P00053542,10
7/12/2012,P00053642,14
7/12/2012,P00053742,13
7/12/2012,P00053842,71
7/12/2012,P00053942,38
7/12/2012,P00054042,55
7/12/2012,P00054242,46
7/12/2012,P00054342,13
7/12/2012,P00054542,12
7/12/2012,P00054842,2
7/12/2012,P00054942,36
7/12/2012,P00055042,1
7/12/2012,P00055142,7
7/12/2012,P00055242,2
7/12/2012,P00055442,1
7/12/2012,P00055542,2
7/12/2012,P00055642,10
7/12/2012,P00055742,1
7/12/2012,P00055842,1
7/12/2012,P00056042,2
7/12/2012,P00056142,10
7/12/2012,P00056242,10
7/12/2012,P00056442,5
7/12/2012,P00056542,1
7/12/2012,P00056642,1
7/12/2012,P00056742,4
7/12/2012,P00056842,11
7/12/2012,P00057042,1
7/12/2012,P00057242,32
7/12/2012,P00057342,57
7/12/2012,P00057442,91
7/12/2012,P00057542,89
7/12/2012,P00057642,184
7/12/2012,P00057742,115
7/12/2012,P00057942,124
7/12/2012,P00058042,192
7/12/2012,P00058142,44
7/12/2012,P00058242,79
7/12/2012,P00058342,43
7/12/2012,P00058442,89
7/12/2012,P00058542,1
7/12/2012,P00058642,14
7/12/2012,P00058742,4
7/12/2012,P00058942,4
7/12/2012,P00059042,3
7/12/2012,P00059142,18
7/12/2012,P00059242,7
7/12/2012,P00059442,214
7/12/2012,P00059542,2
7/12/2012,P00059642,49
7/12/2012,P00059742,20
7/12/2012,P00059842,7
7/12/2012,P00059942,5
7/12/2012,P00060042,1
7/12/2012,P00060142,6
7/12/2012,P00060242,20
7/12/2012,P00060442,1
7/12/2012,P00060542,4
7/12/2012,P00060642,2
7/12/2012,P00060942,1
7/12/2012,P00061042,12
7/12/2012,P00061142,35
7/12/2012,P00061342,6
7/12/2012,P00061542,1
7/12/2012,P00061742,7
7/12/2012,P00061842,11
7/12/2012,P00061942,4
7/12/2012,P00062042,5
7/12/2012,P00062142,5
7/12/2012,P00062742,41
7/12/2012,P00062842,112
7/12/2012,P00062942,1
7/12/2012,P00063042,5
7/12/2012,P00063242,2
7/12/2012,P00063342,37
7/12/2012,P00063542,3
7/12/2012,P00063842,2
7/12/2012,P00064042,36
7/12/2012,P00064142,5
7/12/2012,P00064242,26
7/12/2012,P00064342,1
7/12/2012,P00064442,3
7/12/2012,P00064642,6
7/12/2012,P00064742,3
7/12/2012,P00064842,1
7/12/2012,P00064942,5
7/12/2012,P00065042,38
7/12/2012,P00065242,49
7/12/2012,P00065342,37
7/12/2012,P00065442,23
7/12/2012,P00065642,10
7/12/2012,P00065742,1
7/12/2012,P00065842,1
7/12/2012,P00066042,8
7/12/2012,P00066142,2
7/12/2012,P00066242,14
7/12/2012,P00066442,11
7/12/2012,P00066542,7
7/12/2012,P00066642,12
7/12/2012,P00066742,11
7/12/2012,P00066842,1
7/12/2012,P00066942,9
7/12/2012,P00067042,1
7/12/2012,P00067142,8
7/12/2012,P00067342,3
7/12/2012,P00067442,2
7/12/2012,P00067542,3
7/12/2012,P00067642,6
7/12/2012,P00067842,26
7/12/2012,P00067942,42
7/12/2012,P00068042,12
7/12/2012,P00068142,6
7/12/2012,P00068242,4
7/12/2012,P00068442,18
7/12/2012,P00068542,5
7/12/2012,P00068842,5
7/12/2012,P00068942,19
7/12/2012,P00069042,24
7/12/2012,P00069142,2
7/12/2012,P00069242,41
7/12/2012,P00069342,8
7/12/2012,P00069542,13
7/12/2012,P00069842,2
7/12/2012,P00070042,114
7/12/2012,P00070142,1
7/12/2012,P00070242,7
7/12/2012,P00070342,102
7/12/2012,P00070442,17
7/12/2012,P00070542,26
7/12/2012,P00070642,15
7/12/2012,P00070742,10
7/12/2012,P00070942,35
7/12/2012,P00071042,4
7/12/2012,P00071142,3
7/12/2012,P00071242,35
7/12/2012,P00071442,89
7/12/2012,P00071542,2
7/12/2012,P00071642,4
7/12/2012,P00071742,2
7/12/2012,P00072242,5
7/12/2012,P00072342,7
7/12/2012,P00072442,11
7/12/2012,P00072542,21
7/12/2012,P00072742,6
7/12/2012,P00072842,11
7/12/2012,P00072942,11
7/12/2012,P00073042,2
7/12/2012,P00073142,1
7/12/2012,P00073642,67
7/12/2012,P00073742,3
7/12/2012,P00073842,135
7/12/2012,P00073942,10
7/12/2012,P00074042,4
7/12/2012,P00074142,22
7/12/2012,P00074242,27
7/12/2012,P00074342,57
7/12/2012,P00074442,41
7/12/2012,P00074542,1
7/12/2012,P00074642,67
7/12/2012,P00074742,1
7/12/2012,P00075342,22
7/12/2012,P00075442,35
7/12/2012,P00075542,50
7/12/2012,P00075642,7
7/12/2012,P00075742,38
7/12/2012,P00075842,5
7/12/2012,P00075942,21
7/12/2012,P00076042,28
7/12/2012,P00076142,9
7/12/2012,P00076242,1
7/12/2012,P00076342,2
7/12/2012,P00076442,6
7/12/2012,P00076542,8
7/12/2012,P00076642,3
7/12/2012,P00076742,4
7/12/2012,P00076942,1
7/12/2012,P00077042,17
7/12/2012,P00077342,1
7/12/2012,P00077442,1
7/12/2012,P00077842,6
7/12/2012,P00077942,20
7/12/2012,P00078042,1
7/12/2012,P00078142,40
7/12/2012,P00078242,7
7/12/2012,P00078342,1
7/12/2012,P00078442,4
7/12/2012,P00078542,21
7/12/2012,P00078642,15
7/12/2012,P00078742,42
7/12/2012,P00078842,9
7/12/2012,P00078942,4
7/12/2012,P00079042,2
7/12/2012,P00079142,15
7/12/2012,P00079442,4
7/12/2012,P00079542,1
7/12/2012,P00079642,7
7/12/2012,P00079742,44
7/12/2012,P00079842,4
7/12/2012,P00079942,7
7/12/2012,P00080042,53
7/12/2012,P00080342,176
7/12/2012,P00080442,1
7/12/2012,P00080642,27
7/12/2012,P00080742,5
7/12/2012,P00080842,1
7/12/2012,P00080942,2
7/12/2012,P00081142,52
7/12/2012,P00081242,2
7/12/2012,P00081342,1
7/12/2012,P00081442,3
7/12/2012,P00081542,1
7/12/2012,P00081742,2
7/12/2012,P00081842,6
7/12/2012,P00081942,1
7/12/2012,P00082042,4
7/12/2012,P00082242,22
7/12/2012,P00082342,29
7/12/2012,P00082442,5
7/12/2012,P00082542,1
7/12/2012,P00082742,2
7/12/2012,P00082842,5
7/12/2012,P00083042,2
7/12/2012,P00083142,1
7/12/2012,P00083242,16
7/12/2012,P00083342,9
7/12/2012,P00083442,4
7/12/2012,P00083642,2
7/12/2012,P00083742,7
7/12/2012,P00083842,49
7/12/2012,P00083942,54
7/12/2012,P00084042,34
7/12/2012,P00084142,12
7/12/2012,P00084242,42
7/12/2012,P00084342,75
7/12/2012,P00084442,83
7/12/2012,P00084542,33
7/12/2012,P00084642,15
7/12/2012,P00084742,12
7/12/2012,P00084842,104
7/12/2012,P00084942,34
7/12/2012,P00085042,51
7/12/2012,P00085142,29
7/12/2012,P00085242,124
7/12/2012,P00085342,77
7/12/2012,P00085442,43
7/12/2012,P00085542,29
7/12/2012,P00085642,29
7/12/2012,P00085742,7
7/12/2012,P00085842,13
7/12/2012,P00085942,168
7/12/2012,P00086042,89
7/12/2012,P00086142,24
7/12/2012,P00086242,37
7/12/2012,P00086342,97
7/12/2012,P00086442,141
7/12/2012,P00086642,26
7/12/2012,P00086742,5
7/12/2012,P00086842,32
7/12/2012,P00086942,4
7/12/2012,P00087042,36
7/12/2012,P00087142,11
7/12/2012,P00087242,15
7/12/2012,P00087342,28
7/12/2012,P00087442,24
7/12/2012,P00087542,7
7/12/2012,P00087642,9
7/12/2012,P00087842,12
7/12/2012,P00087942,1
7/12/2012,P00088042,34
7/12/2012,P00088142,7
7/12/2012,P00088242,20
7/12/2012,P00088342,10
7/12/2012,P00088442,3
7/12/2012,P00088542,22
7/12/2012,P00088642,17
7/12/2012,P00088742,15
7/12/2012,P00088842,11
7/12/2012,P00088942,15
7/12/2012,P00089042,20
7/12/2012,P00089142,30
7/12/2012,P00089242,16
7/12/2012,P00089342,46
7/12/2012,P00089442,33
7/12/2012,P00089542,35
7/12/2012,P00089642,5
7/12/2012,P00089742,2
7/12/2012,P00089942,6
7/12/2012,P00090042,1
7/12/2012,P00090142,1
7/12/2012,P00090342,5
7/12/2012,P00090442,5
7/12/2012,P00090542,20
7/12/2012,P00090642,2
7/12/2012,P00090742,2
7/12/2012,P00090842,61
7/12/2012,P00090942,80
7/12/2012,P00091042,2
7/12/2012,P00091142,16
7/12/2012,P00091342,4
7/12/2012,P00091642,3
7/12/2012,P00091842,9
7/12/2012,P00092142,5
7/12/2012,P00092242,2
7/12/2012,P00092442,19
7/12/2012,P00092542,3
7/12/2012,P00092642,11
7/12/2012,P00092842,5
7/12/2012,P00092942,12
7/12/2012,P00093042,3
7/12/2012,P00093142,2
7/12/2012,P00093242,39
7/12/2012,P00093342,16
7/12/2012,P00093442,1
7/12/2012,P00093542,9
7/12/2012,P00093642,17
7/12/2012,P0009842,13
7/12/2012,P0009942,16
7/12/2012,P00100042,2
7/12/2012,P00100142,9
7/12/2012,P00100442,103
7/12/2012,P00100542,1
7/12/2012,P00100642,64
7/12/2012,P00100742,33
7/12/2012,P00100842,88
7/12/2012,P00100942,71
7/12/2012,P00101042,42
7/12/2012,P00101142,7
7/12/2012,P00101242,7
7/12/2012,P00101342,51
7/12/2012,P00101442,7
7/12/2012,P00101542,29
7/12/2012,P00101742,59
7/12/2012,P00101842,101
7/12/2012,P00101942,84
7/12/2012,P00102042,32
7/12/2012,P00102142,48
7/12/2012,P00102242,60
7/12/2012,P00102342,100
7/12/2012,P00102442,45
7/12/2012,P00102542,22
7/12/2012,P00102642,179
7/12/2012,P00102842,14
7/12/2012,P00102942,39
7/12/2012,P00103042,85
7/12/2012,P00103242,33
7/12/2012,P00103342,36
7/12/2012,P00103442,2
7/12/2012,P00103642,3
7/12/2012,P00103842,4
7/12/2012,P00103942,1
7/12/2012,P00104142,1
7/12/2012,P00104542,25
7/12/2012,P00104742,5
7/12/2012,P00104842,31
7/12/2012,P00104942,24
7/12/2012,P00105042,27
7/12/2012,P00105142,113
7/12/2012,P00105242,5
7/12/2012,P00105342,64
7/12/2012,P00105442,15
7/12/2012,P00105542,15
7/12/2012,P00105642,21
7/12/2012,P00105942,26
7/12/2012,P00106042,120
7/12/2012,P00106142,1
7/12/2012,P00106542,1
7/12/2012,P00106642,25
7/12/2012,P00106742,86
7/12/2012,P00106842,1
7/12/2012,P00106942,11
7/12/2012,P00107042,2
7/12/2012,P00107142,4
7/12/2012,P00107242,1
7/12/2012,P00107542,8
7/12/2012,P00107642,8
7/12/2012,P00107742,1
7/12/2012,P00108042,7
7/12/2012,P00108142,4
7/12/2012,P00108242,2
7/12/2012,P00108342,2
7/12/2012,P00108442,40
7/12/2012,P00108542,65
7/12/2012,P00108642,15
7/12/2012,P00108842,31
7/12/2012,P00108942,7
7/12/2012,P00109042,9
7/12/2012,P00109142,10
7/12/2012,P00109242,68
7/12/2012,P00109342,2
7/12/2012,P00109442,3
7/12/2012,P00109542,79
7/12/2012,P00109642,5
7/12/2012,P00109742,34
7/12/2012,P00109842,47
7/12/2012,P00109942,10
7/12/2012,P00110042,44
7/12/2012,P00110142,26
7/12/2012,P00110242,10
7/12/2012,P00110342,10
7/12/2012,P00110442,8
7/12/2012,P00110542,132
7/12/2012,P00110642,17
7/12/2012,P00110742,219
7/12/2012,P00110842,175
7/12/2012,P00110942,186
7/12/2012,P00111042,61
7/12/2012,P00111142,147
7/12/2012,P00111242,57
7/12/2012,P00111342,7
7/12/2012,P00111442,48
7/12/2012,P00111542,60
7/12/2012,P00111642,18
7/12/2012,P00111742,103
7/12/2012,P00111842,72
7/12/2012,P00111942,93
7/12/2012,P00112042,14
7/12/2012,P00112142,223
7/12/2012,P00112242,14
7/12/2012,P00112342,26
7/12/2012,P00112442,126
7/12/2012,P00112542,152
7/12/2012,P00112642,80
7/12/2012,P00112742,4
7/12/2012,P00112842,19
7/12/2012,P00112942,20
7/12/2012,P00113042,92
7/12/2012,P00113142,92
7/12/2012,P00113242,115
7/12/2012,P00113342,122
7/12/2012,P00113442,32
7/12/2012,P00113542,35
7/12/2012,P00113642,106
7/12/2012,P00113742,16
7/12/2012,P00113842,15
7/12/2012,P00113942,53
7/12/2012,P00114042,103
7/12/2012,P00114142,57
7/12/2012,P00114242,3
7/12/2012,P00114342,80
7/12/2012,P00114442,72
7/12/2012,P00114542,37
7/12/2012,P00114642,8
7/12/2012,P00114742,23
7/12/2012,P00114842,33
7/12/2012,P00114942,154
7/12/2012,P00115042,5
7/12/2012,P00115142,82
7/12/2012,P00115242,28
7/12/2012,P00115342,62
7/12/2012,P00115442,34
7/12/2012,P00115542,64
7/12/2012,P00115642,107
7/12/2012,P00115742,28
7/12/2012,P00115842,59
7/12/2012,P00115942,95
7/12/2012,P00116042,12
7/12/2012,P00116142,85
7/12/2012,P00116242,39
7/12/2012,P00116342,41
7/12/2012,P00116542,52
7/12/2012,P00116642,37
7/12/2012,P00116742,99
7/12/2012,P00116842,137
7/12/2012,P00116942,23
7/12/2012,P00117042,43
7/12/2012,P00117142,56
7/12/2012,P00117242,47
7/12/2012,P00117342,23
7/12/2012,P00117442,153
7/12/2012,P00117542,100
7/12/2012,P00117642,48
7/12/2012,P00117742,21
7/12/2012,P00117842,66
7/12/2012,P00117942,188
7/12/2012,P00118042,43
7/12/2012,P00118142,51
7/12/2012,P00118242,16
7/12/2012,P00118342,31
7/12/2012,P00118442,62
7/12/2012,P00118542,68
7/12/2012,P00118642,23
7/12/2012,P00118742,103
7/12/2012,P00118842,13
7/12/2012,P00118942,13
7/12/2012,P00119042,22
7/12/2012,P00119142,63
7/12/2012,P00119242,34
7/12/2012,P00119342,46
7/12/2012,P00119442,68
7/12/2012,P00119542,18
7/12/2012,P00119642,44
7/12/2012,P00119742,69
7/12/2012,P00119842,16
7/12/2012,P00119942,26
7/12/2012,P00120042,134
7/12/2012,P00120142,51
7/12/2012,P00120242,43
7/12/2012,P00120342,88
7/12/2012,P00120442,13
7/12/2012,P00120542,42
7/12/2012,P00120642,28
7/12/2012,P00120742,25
7/12/2012,P00120842,61
7/12/2012,P00120942,15
7/12/2012,P00121042,35
7/12/2012,P00121142,69
7/12/2012,P00121242,25
7/12/2012,P00121342,107
7/12/2012,P00121442,8
7/12/2012,P00121542,13
7/12/2012,P00121642,130
7/12/2012,P00121742,2
7/12/2012,P00121942,2
7/12/2012,P00122042,1
7/12/2012,P00122442,72
7/12/2012,P00122542,32
7/12/2012,P00122742,3
7/12/2012,P00122842,3
7/12/2012,P00122942,2
7/12/2012,P00123042,3
7/12/2012,P00123142,23
7/12/2012,P00123242,2
7/12/2012,P00123342,6
7/12/2012,P00123442,11
7/12/2012,P00123542,5
7/12/2012,P00123642,9
7/12/2012,P00123742,48
7/12/2012,P00123842,30
7/12/2012,P00123942,1
7/12/2012,P00124042,4
7/12/2012,P00124142,3
7/12/2012,P00124242,59
7/12/2012,P00124342,13
7/12/2012,P00124442,6
7/12/2012,P00124542,19
7/12/2012,P00124642,58
7/12/2012,P00124742,27
7/12/2012,P00124842,40
7/12/2012,P00124942,19
7/12/2012,P00125042,43
7/12/2012,P00125142,18
7/12/2012,P00125342,25
7/12/2012,P00125442,3
7/12/2012,P00125542,8
7/12/2012,P00125642,15
7/12/2012,P00125742,21
7/12/2012,P00125842,8
7/12/2012,P00125942,114
7/12/2012,P00126042,47
7/12/2012,P00126142,83
7/12/2012,P00126242,18
7/12/2012,P00126442,15
7/12/2012,P00126542,4
7/12/2012,P00126642,8
7/12/2012,P00126742,1
7/12/2012,P00126842,1
7/12/2012,P00126942,11
7/12/2012,P00127042,24
7/12/2012,P00127242,92
7/12/2012,P00127342,57
7/12/2012,P00127442,73
7/12/2012,P00127542,53
7/12/2012,P00127642,106
7/12/2012,P00127742,73
7/12/2012,P00127842,78
7/12/2012,P00127942,62
7/12/2012,P00128042,49
7/12/2012,P00128142,37
7/12/2012,P00128242,55
7/12/2012,P00128342,23
7/12/2012,P00128442,7
7/12/2012,P00128642,1
7/12/2012,P00128742,33
7/12/2012,P00128942,139
7/12/2012,P00129042,27
7/12/2012,P00129142,18
7/12/2012,P00129242,8
7/12/2012,P00129342,76
7/12/2012,P00129442,14
7/12/2012,P00129542,99
7/12/2012,P00129642,124
7/12/2012,P00129742,25
7/12/2012,P00129842,90
7/12/2012,P00129942,4
7/12/2012,P00130042,5
7/12/2012,P00130142,10
7/12/2012,P00130242,11
7/12/2012,P00130342,8
7/12/2012,P00130442,38
7/12/2012,P00130642,67
7/12/2012,P00130742,79
7/12/2012,P00130842,28
7/12/2012,P00130942,6
7/12/2012,P00131042,33
7/12/2012,P00131142,1
7/12/2012,P00131242,4
7/12/2012,P00131342,8
7/12/2012,P00131442,3
7/12/2012,P00131542,23
7/12/2012,P00131742,7
7/12/2012,P00131842,1
7/12/2012,P00131942,2
7/12/2012,P00132042,21
7/12/2012,P00132142,1
7/12/2012,P00132242,16
7/12/2012,P00132342,1
7/12/2012,P00132442,7
7/12/2012,P00132542,3
7/12/2012,P00132642,24
7/12/2012,P00132842,18
7/12/2012,P00132942,14
7/12/2012,P00133242,2
7/12/2012,P00133342,4
7/12/2012,P00133442,21
7/12/2012,P00133542,3
7/12/2012,P00133642,4
7/12/2012,P00133742,37
7/12/2012,P00133842,6
7/12/2012,P00133942,2
7/12/2012,P00134042,13
7/12/2012,P00134142,14
7/12/2012,P00134242,4
7/12/2012,P00134342,41
7/12/2012,P00134542,10
7/12/2012,P00134642,4
7/12/2012,P00134742,3
7/12/2012,P00134842,4
7/12/2012,P00134942,25
7/12/2012,P00135142,27
7/12/2012,P00135242,14
7/12/2012,P00135342,15
7/12/2012,P00135442,2
7/12/2012,P00135542,20
7/12/2012,P00135642,14
7/12/2012,P00135742,54
7/12/2012,P00135842,13
7/12/2012,P00136142,1
7/12/2012,P00136242,2
7/12/2012,P00136342,14
7/12/2012,P00136442,6
7/12/2012,P00136542,39
7/12/2012,P00136642,1
7/12/2012,P00136742,42
7/12/2012,P00136842,19
7/12/2012,P00136942,7
7/12/2012,P00137042,8
7/12/2012,P00137142,7
7/12/2012,P00137242,47
7/12/2012,P00137342,1
7/12/2012,P00137442,9
7/12/2012,P00137542,28
7/12/2012,P00137642,2
7/12/2012,P00137742,2
7/12/2012,P00137942,1
7/12/2012,P00138142,2
7/12/2012,P00138242,2
7/12/2012,P00138342,5
7/12/2012,P00138442,30
7/12/2012,P00138542,75
7/12/2012,P00138642,1
7/12/2012,P00138742,1
7/12/2012,P00138842,14
7/12/2012,P00138942,1
7/12/2012,P00139042,3
7/12/2012,P00139142,3
7/12/2012,P00139542,58
7/12/2012,P00139742,15
7/12/2012,P00139842,4
7/12/2012,P00139942,101
7/12/2012,P00140042,28
7/12/2012,P00140242,3
7/12/2012,P00140342,1
7/12/2012,P00140442,12
7/12/2012,P00140542,4
7/12/2012,P00140642,7
7/12/2012,P00140742,131
7/12/2012,P00140942,4
7/12/2012,P00141042,1
7/12/2012,P00141242,1
7/12/2012,P00141442,4
7/12/2012,P00141542,34
7/12/2012,P00141742,1
7/12/2012,P00141842,15
7/12/2012,P00141942,16
7/12/2012,P00142042,2
7/12/2012,P00142142,120
7/12/2012,P00142242,4
7/12/2012,P00142342,4
7/12/2012,P00142442,3
7/12/2012,P00142642,1
7/12/2012,P00142742,7
7/12/2012,P00142842,1
7/12/2012,P00142942,76
7/12/2012,P00143042,1
7/12/2012,P00143142,8
7/12/2012,P00143342,29
7/12/2012,P00143542,1
7/12/2012,P00143642,47
7/12/2012,P00143742,4
7/12/2012,P00143842,5
7/12/2012,P00143942,1
7/12/2012,P00144042,44
7/12/2012,P00144242,56
7/12/2012,P00144342,1
7/12/2012,P00144442,4
7/12/2012,P00144542,1
7/12/2012,P00144642,109
7/12/2012,P00144742,2
7/12/2012,P00145042,197
7/12/2012,P00145142,4
7/12/2012,P00145242,4
7/12/2012,P00145342,5
7/12/2012,P00145442,103
7/12/2012,P00145542,6
7/12/2012,P00145642,51
7/12/2012,P00145742,40
7/12/2012,P00145842,20
7/12/2012,P00145942,39
7/12/2012,P00146042,40
7/12/2012,P00146142,32
7/12/2012,P00146242,9
7/12/2012,P00146342,9
7/12/2012,P00146442,25
7/12/2012,P00146542,3
7/12/2012,P00146642,4
7/12/2012,P00146742,52
7/12/2012,P00146842,13
7/12/2012,P00146942,4
7/12/2012,P00147042,6
7/12/2012,P00147142,7
7/12/2012,P00147242,3
7/12/2012,P00147342,37
7/12/2012,P00147442,6
7/12/2012,P00147542,5
7/12/2012,P00147642,7
7/12/2012,P00147742,79
7/12/2012,P00147842,9
7/12/2012,P00147942,150
7/12/2012,P00148042,10
7/12/2012,P00148142,5
7/12/2012,P00148242,2
7/12/2012,P00148342,30
7/12/2012,P00148442,18
7/12/2012,P00148542,16
7/12/2012,P00148642,182
7/12/2012,P00148742,28
7/12/2012,P00148842,32
7/12/2012,P00148942,7
7/12/2012,P00149142,7
7/12/2012,P00149242,3
7/12/2012,P00149342,59
7/12/2012,P00149442,10
7/12/2012,P00149542,27
7/12/2012,P00149642,7
7/12/2012,P00149842,2
7/12/2012,P00149942,3
7/12/2012,P00150042,17
7/12/2012,P00150142,25
7/12/2012,P00150242,1
7/12/2012,P00150342,61
7/12/2012,P00150442,9
7/12/2012,P00150542,90
7/12/2012,P00150642,6
7/12/2012,P00150742,28
7/12/2012,P00150842,33
7/12/2012,P00150942,57
7/12/2012,P00151042,3
7/12/2012,P00151142,8
7/12/2012,P00151242,16
7/12/2012,P00151342,22
7/12/2012,P00151542,2
7/12/2012,P00151742,87
7/12/2012,P00151842,4
7/12/2012,P00151942,4
7/12/2012,P00152142,2
7/12/2012,P00152242,6
7/12/2012,P00152342,1
7/12/2012,P00152442,15
7/12/2012,P00152542,7
7/12/2012,P00152642,1
7/12/2012,P00152742,57
7/12/2012,P00152842,1
7/12/2012,P00152942,14
7/12/2012,P00153142,15
7/12/2012,P00153242,4
7/12/2012,P00153342,4
7/12/2012,P00153442,6
7/12/2012,P00153542,2
7/12/2012,P00153642,35
7/12/2012,P00153742,91
7/12/2012,P00153842,70
7/12/2012,P00153942,1
7/12/2012,P00154042,90
7/12/2012,P00154142,1
7/12/2012,P00154242,30
7/12/2012,P00154342,3
7/12/2012,P00154442,35
7/12/2012,P00154542,11
7/12/2012,P00154642,89
7/12/2012,P00154742,18
7/12/2012,P00154842,3
7/12/2012,P00154942,1
7/12/2012,P00155042,9
7/12/2012,P00155142,26
7/12/2012,P00155242,25
7/12/2012,P00155342,24
7/12/2012,P00155442,58
7/12/2012,P00155542,2
7/12/2012,P00155642,27
7/12/2012,P00155742,38
7/12/2012,P00155842,4
7/12/2012,P00155942,2
7/12/2012,P00156042,17
7/12/2012,P00156142,23
7/12/2012,P00156242,24
7/12/2012,P00156342,4
7/12/2012,P00156442,112
7/12/2012,P00156542,5
7/12/2012,P00156642,1
7/12/2012,P00156742,55
7/12/2012,P00156842,14
7/12/2012,P00157042,2
7/12/2012,P00157142,27
7/12/2012,P00157342,37
7/12/2012,P00157542,113
7/12/2012,P00157642,67
7/12/2012,P00157842,2
7/12/2012,P00157942,7
7/12/2012,P00158042,14
7/12/2012,P00158142,1
7/12/2012,P00158242,61
7/12/2012,P00158342,6
7/12/2012,P00158442,7
7/12/2012,P00158542,91
7/12/2012,P00158642,7
7/12/2012,P00158742,19
7/12/2012,P00158842,14
7/12/2012,P00158942,4
7/12/2012,P00159142,2
7/12/2012,P00159242,8
7/12/2012,P00159342,4
7/12/2012,P00159442,73
7/12/2012,P00159542,63
7/12/2012,P00159642,2
7/12/2012,P00159742,2
7/12/2012,P00159842,15
7/12/2012,P00159942,15
7/12/2012,P00160042,26
7/12/2012,P00160142,4
7/12/2012,P00160242,2
7/12/2012,P00160342,10
7/12/2012,P00160442,5
7/12/2012,P00160542,19
7/12/2012,P00160642,17
7/12/2012,P00160842,2
7/12/2012,P00160942,31
7/12/2012,P00161042,1
7/12/2012,P00161142,4
7/12/2012,P00161242,18
7/12/2012,P00161442,77
7/12/2012,P00161542,39
7/12/2012,P00161642,2
7/12/2012,P00161842,11
7/12/2012,P00161942,116
7/12/2012,P00162042,14
7/12/2012,P00162142,1
7/12/2012,P00162242,3
7/12/2012,P00162342,4
7/12/2012,P00162442,38
7/12/2012,P00162542,3
7/12/2012,P00162642,9
7/12/2012,P00162942,20
7/12/2012,P00163042,10
7/12/2012,P00163142,15
7/12/2012,P00163242,22
7/12/2012,P00163342,10
7/12/2012,P00163442,44
7/12/2012,P00163542,17
7/12/2012,P00163642,3
7/12/2012,P00163742,2
7/12/2012,P00163842,32
7/12/2012,P00163942,1
7/12/2012,P00164042,4
7/12/2012,P00164142,2
7/12/2012,P00164342,7
7/12/2012,P00164442,1
7/12/2012,P00164642,19
7/12/2012,P00164842,4
7/12/2012,P00164942,3
7/12/2012,P00165042,1
7/12/2012,P00165142,3
7/12/2012,P00165242,2
7/12/2012,P00165442,50
7/12/2012,P00165642,17
7/12/2012,P00165742,43
7/12/2012,P00165842,30
7/12/2012,P00165942,8
7/12/2012,P00166042,5
7/12/2012,P00166142,5
7/12/2012,P00166242,16
7/12/2012,P00166342,8
7/12/2012,P00166642,2
7/12/2012,P00166742,25
7/12/2012,P00166842,1
7/12/2012,P00166942,20
7/12/2012,P00167042,1
7/12/2012,P00167542,1
7/12/2012,P00167642,7
7/12/2012,P00167742,7
7/12/2012,P00167942,12
7/12/2012,P00168042,3
7/12/2012,P00168142,1
7/12/2012,P00168342,10
7/12/2012,P00168442,14
7/12/2012,P00168642,5
7/12/2012,P00168742,18
7/12/2012,P00168842,1
7/12/2012,P00169042,5
7/12/2012,P00169142,4
7/12/2012,P00169342,1
7/12/2012,P00169442,23
7/12/2012,P00169542,1
7/12/2012,P00169642,10
7/12/2012,P00169742,76
7/12/2012,P00170042,3
7/12/2012,P00170142,2
7/12/2012,P00170242,2
7/12/2012,P00170342,36
7/12/2012,P00170442,46
7/12/2012,P00170542,20
7/12/2012,P00170642,59
7/12/2012,P00170842,5
7/12/2012,P00170942,34
7/12/2012,P00171042,5
7/12/2012,P00171142,1
7/12/2012,P00171242,1
7/12/2012,P00171342,30
7/12/2012,P00171442,2
7/12/2012,P00171542,40
7/12/2012,P00171642,25
7/12/2012,P00171742,5
7/12/2012,P00171842,10
7/12/2012,P00171942,2
7/12/2012,P00172142,4
7/12/2012,P00172242,1
7/12/2012,P00172342,6
7/12/2012,P00172542,6
7/12/2012,P00172742,4
7/12/2012,P00172842,40
7/12/2012,P00173042,85
7/12/2012,P00173142,3
7/12/2012,P00173242,42
7/12/2012,P00173342,67
7/12/2012,P00173442,14
7/12/2012,P00173542,25
7/12/2012,P00173742,24
7/12/2012,P00173842,92
7/12/2012,P00173942,50
7/12/2012,P00174042,6
7/12/2012,P00174142,27
7/12/2012,P00174242,48
7/12/2012,P00174342,5
7/12/2012,P00174442,92
7/12/2012,P00174542,18
7/12/2012,P00174642,1
7/12/2012,P00174742,2
7/12/2012,P00174842,24
7/12/2012,P00174942,4
7/12/2012,P00175042,4
7/12/2012,P00175242,16
7/12/2012,P00175342,2
7/12/2012,P00175542,5
7/12/2012,P00175642,13
7/12/2012,P00175742,7
